Points_0,Points_1,Points_2,Points_Magnitude,R_0,R_1,R_2,R_3,R_4,R_5,R_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5,UPrime2Mean_Magnitude,U_0,U_1,U_2,U_Magnitude,alpha.water,arc_length,devReff_0,devReff_1,devReff_2,devReff_3,devReff_4,devReff_5,devReff_Magnitude,epsilon,k,nuEff,nut,p,p_rgh,Point ID,vtkValidPointMask,yPlus
0.2,0.0324,0.0005,0.202608,0.01871,0.01871,0.01871,-0.00497767,0,0,0.0327867,0.471313,-1.31252e-07,0,0.471313,0.0033909,5.45957e-13,0,2.73672e-09,0,0,0.0033909,0.512903,2.11463e-07,0,0.512903,1,0.0324,-3.23911e-08,3.26388e-08,-2.47678e-10,-0.00579931,0,0,0.00579931,0.0620055,0.028065,0.00133193,0.00114326,-3.36283,-0.18438,324,1,0
0.2,0.0325,0.0005,0.202624,0.018747,0.0187471,0.018747,-0.00496829,0,0,0.0328487,0.471721,-1.31884e-07,0,0.471721,0.00339621,5.45686e-13,0,2.74402e-09,0,0,0.00339621,0.513344,2.10223e-07,0,0.513344,1,0.0325,-3.25645e-08,3.28114e-08,-2.46935e-10,-0.00578682,0,0,0.00578682,0.0621363,0.0281205,0.00133405,0.00114537,-3.37264,-0.184379,325,1,0
0.2,0.0326,0.0005,0.20264,0.0187852,0.0187853,0.0187852,-0.00495876,0,0,0.0329127,0.472117,-1.32473e-07,0,0.472117,0.00340125,5.45438e-13,0,2.74904e-09,0,0,0.00340125,0.513771,2.08985e-07,0,0.513771,1,0.0326,-3.27751e-08,3.30269e-08,-2.51762e-10,-0.00577433,0,0,0.00577433,0.0622806,0.0281779,0.00133606,0.00114738,-3.38245,-0.184379,326,1,0
0.2,0.0327,0.0005,0.202656,0.0188234,0.0188235,0.0188235,-0.00494924,0,0,0.0329767,0.472513,-1.33063e-07,0,0.472513,0.0034063,5.4519e-13,0,2.75406e-09,0,0,0.0034063,0.514198,2.07747e-07,0,0.514198,1,0.0327,-3.29858e-08,3.32423e-08,-2.5659e-10,-0.00576184,0,0,0.00576184,0.0624249,0.0282352,0.00133807,0.00114939,-3.39226,-0.184378,327,1,0
0.2,0.0328,0.0005,0.202672,0.0188617,0.0188617,0.0188617,-0.00493971,0,0,0.0330407,0.472908,-1.33652e-07,0,0.472908,0.00341135,5.44942e-13,0,2.75907e-09,0,0,0.00341135,0.514625,2.06509e-07,0,0.514625,1,0.0328,-3.31964e-08,3.34578e-08,-2.61417e-10,-0.00574935,0,0,0.00574935,0.0625691,0.0282925,0.00134008,0.0011514,-3.40207,-0.184378,328,1,0
0.2,0.0329,0.0005,0.202689,0.0188999,0.0188999,0.0188999,-0.00493019,0,0,0.0331048,0.473305,-1.34242e-07,0,0.473305,0.00341639,5.44694e-13,0,2.76409e-09,0,0,0.00341639,0.515052,2.05271e-07,0,0.515052,1,0.0329,-3.34071e-08,3.36733e-08,-2.66244e-10,-0.00573687,0,0,0.00573687,0.0627134,0.0283498,0.00134209,0.00115341,-3.41188,-0.184377,329,1,0
0.2,0.033,0.0005,0.202705,0.0189381,0.0189381,0.0189381,-0.00492066,0,0,0.0331688,0.4737,-1.34831e-07,0,0.4737,0.00342144,5.44446e-13,0,2.7691e-09,0,0,0.00342144,0.515479,2.04033e-07,0,0.515479,1,0.033,-3.36177e-08,3.38888e-08,-2.71071e-10,-0.00572438,0,0,0.00572438,0.0628577,0.0284072,0.0013441,0.00115542,-3.42168,-0.184377,330,1,0
0.2,0.0331,0.0005,0.202721,0.0189763,0.0189764,0.0189763,-0.00491114,0,0,0.0332328,0.474097,-1.3542e-07,0,0.474097,0.00342649,5.44198e-13,0,2.77412e-09,0,0,0.00342649,0.515906,2.02794e-07,0,0.515906,1,0.0331,-3.38284e-08,3.41043e-08,-2.75899e-10,-0.00571189,0,0,0.00571189,0.063002,0.0284645,0.00134611,0.00115744,-3.43149,-0.184376,331,1,0
0.2,0.0332,0.0005,0.202737,0.0190145,0.0190146,0.0190145,-0.00490161,0,0,0.0332969,0.474492,-1.3601e-07,0,0.474492,0.00343154,5.4395e-13,0,2.77914e-09,0,0,0.00343154,0.516334,2.01556e-07,0,0.516334,1,0.0332,-3.4039e-08,3.43198e-08,-2.80726e-10,-0.0056994,0,0,0.0056994,0.0631462,0.0285218,0.00134813,0.00115945,-3.4413,-0.184376,332,1,0
0.2,0.0333,0.0005,0.202754,0.0190527,0.0190528,0.0190528,-0.00489209,0,0,0.033361,0.474889,-1.36599e-07,0,0.474889,0.00343658,5.43702e-13,0,2.78415e-09,0,0,0.00343658,0.516761,2.00318e-07,0,0.516761,1,0.0333,-3.42497e-08,3.45352e-08,-2.85553e-10,-0.00568691,0,0,0.00568691,0.0632905,0.0285791,0.00135014,0.00116146,-3.45111,-0.184375,333,1,0
0.2,0.0334,0.0005,0.20277,0.0190918,0.0190919,0.0190918,-0.00488248,0,0,0.0334265,0.475277,-1.37182e-07,0,0.475277,0.00344146,5.43494e-13,0,2.78653e-09,0,0,0.00344146,0.517179,1.99009e-07,0,0.517179,1,0.0334,-3.44965e-08,3.48061e-08,-3.09591e-10,-0.00567442,0,0,0.00567442,0.0634441,0.0286378,0.00135208,0.00116341,-3.46092,-0.184376,334,1,0
0.2,0.0335,0.0005,0.202787,0.0191313,0.0191314,0.0191313,-0.00487283,0,0,0.0334928,0.475662,-1.37761e-07,0,0.475662,0.00344626,5.43305e-13,0,2.78759e-09,0,0,0.00344626,0.517594,1.97665e-07,0,0.517594,1,0.0335,-3.47615e-08,3.51047e-08,-3.43236e-10,-0.00566194,0,0,0.00566194,0.0636023,0.028697,0.001354,0.00116532,-3.47073,-0.184376,335,1,0
0.2,0.0336,0.0005,0.202803,0.0191708,0.0191709,0.0191709,-0.00486318,0,0,0.0335591,0.476047,-1.38341e-07,0,0.476047,0.00345106,5.43116e-13,0,2.78864e-09,0,0,0.00345106,0.518008,1.9632e-07,0,0.518008,1,0.0336,-3.50264e-08,3.54033e-08,-3.76879e-10,-0.00564945,0,0,0.00564945,0.0637605,0.0287563,0.00135592,0.00116724,-3.48054,-0.184376,336,1,0
0.2,0.0337,0.0005,0.20282,0.0192103,0.0192104,0.0192104,-0.00485353,0,0,0.0336254,0.476432,-1.3892e-07,0,0.476432,0.00345585,5.42927e-13,0,2.7897e-09,0,0,0.00345585,0.518422,1.94976e-07,0,0.518422,1,0.0337,-3.52913e-08,3.57019e-08,-4.10524e-10,-0.00563696,0,0,0.00563696,0.0639187,0.0288155,0.00135783,0.00116915,-3.49035,-0.184377,337,1,0
0.2,0.0338,0.0005,0.202837,0.0192498,0.0192499,0.0192499,-0.00484388,0,0,0.0336917,0.476817,-1.39499e-07,0,0.476817,0.00346065,5.42738e-13,0,2.79075e-09,0,0,0.00346065,0.518837,1.93631e-07,0,0.518837,1,0.0338,-3.55563e-08,3.60005e-08,-4.44169e-10,-0.00562447,0,0,0.00562447,0.0640769,0.0288748,0.00135975,0.00117107,-3.50016,-0.184377,338,1,0
0.2,0.0339,0.0005,0.202853,0.0192893,0.0192894,0.0192894,-0.00483423,0,0,0.0337581,0.477202,-1.40078e-07,0,0.477202,0.00346544,5.42549e-13,0,2.79181e-09,0,0,0.00346544,0.519251,1.92287e-07,0,0.519251,1,0.0339,-3.58212e-08,3.6299e-08,-4.77812e-10,-0.00561199,0,0,0.00561199,0.0642351,0.028934,0.00136166,0.00117298,-3.50997,-0.184377,339,1,0
0.2,0.034,0.0005,0.20287,0.0193288,0.0193289,0.0193289,-0.00482458,0,0,0.0338244,0.477587,-1.40658e-07,0,0.477587,0.00347024,5.4236e-13,0,2.79287e-09,0,0,0.00347024,0.519665,1.90942e-07,0,0.519665,1,0.034,-3.60862e-08,3.65976e-08,-5.11457e-10,-0.0055995,0,0,0.0055995,0.0643933,0.0289933,0.00136358,0.0011749,-3.51978,-0.184378,340,1,0
0.2,0.0341,0.0005,0.202887,0.0193683,0.0193684,0.0193684,-0.00481493,0,0,0.0338908,0.477972,-1.41237e-07,0,0.477972,0.00347504,5.42171e-13,0,2.79392e-09,0,0,0.00347504,0.52008,1.89598e-07,0,0.52008,1,0.0341,-3.63511e-08,3.68962e-08,-5.451e-10,-0.00558701,0,0,0.00558701,0.0645515,0.0290525,0.00136549,0.00117681,-3.52959,-0.184378,341,1,0
0.2,0.0342,0.0005,0.202904,0.0194083,0.0194084,0.0194084,-0.00480524,0,0,0.0339579,0.478353,-1.41816e-07,0,0.478353,0.00347975,5.41988e-13,0,2.79496e-09,0,0,0.00347975,0.52049,1.88231e-07,0,0.52049,1,0.0342,-3.65995e-08,3.71565e-08,-5.57024e-10,-0.00557452,0,0,0.00557452,0.0647145,0.0291125,0.00136738,0.0011787,-3.53941,-0.184379,342,1,0
0.2,0.0343,0.0005,0.202921,0.0194492,0.0194492,0.0194492,-0.00479547,0,0,0.0340266,0.478728,-1.42394e-07,0,0.478728,0.0034843,5.41816e-13,0,2.79596e-09,0,0,0.0034843,0.520892,1.8682e-07,0,0.520892,1,0.0343,-3.68148e-08,3.73403e-08,-5.25506e-10,-0.00556204,0,0,0.00556204,0.0648871,0.0291738,0.0013692,0.00118052,-3.54922,-0.184379,343,1,0
0.2,0.0344,0.0005,0.202937,0.01949,0.0194901,0.0194901,-0.00478571,0,0,0.0340953,0.479102,-1.42973e-07,0,0.479102,0.00348885,5.41644e-13,0,2.79696e-09,0,0,0.00348885,0.521294,1.8541e-07,0,0.521294,1,0.0344,-3.70301e-08,3.75241e-08,-4.93986e-10,-0.00554955,0,0,0.00554955,0.0650597,0.0292351,0.00137103,0.00118235,-3.55903,-0.184379,344,1,0
0.2,0.0345,0.0005,0.202954,0.0195309,0.019531,0.019531,-0.00477595,0,0,0.0341641,0.479476,-1.43551e-07,0,0.479476,0.0034934,5.41472e-13,0,2.79795e-09,0,0,0.0034934,0.521696,1.83999e-07,0,0.521696,1,0.0345,-3.72454e-08,3.77079e-08,-4.62468e-10,-0.00553706,0,0,0.00553706,0.0652323,0.0292964,0.00137285,0.00118417,-3.56884,-0.184379,345,1,0
0.2,0.0346,0.0005,0.202971,0.0195718,0.0195719,0.0195719,-0.00476618,0,0,0.0342328,0.479851,-1.4413e-07,0,0.479851,0.00349794,5.41301e-13,0,2.79895e-09,0,0,0.00349794,0.522098,1.82588e-07,0,0.522098,1,0.0346,-3.74607e-08,3.78917e-08,-4.30949e-10,-0.00552458,0,0,0.00552458,0.0654049,0.0293577,0.00137467,0.001186,-3.57865,-0.18438,346,1,0
0.2,0.0347,0.0005,0.202989,0.0196126,0.0196127,0.0196127,-0.00475642,0,0,0.0343016,0.480225,-1.44708e-07,0,0.480225,0.00350249,5.41129e-13,0,2.79995e-09,0,0,0.00350249,0.5225,1.81178e-07,0,0.5225,1,0.0347,-3.7676e-08,3.80755e-08,-3.99431e-10,-0.00551209,0,0,0.00551209,0.0655775,0.0294191,0.0013765,0.00118782,-3.58846,-0.18438,347,1,0
0.2,0.0348,0.0005,0.203006,0.0196535,0.0196536,0.0196536,-0.00474665,0,0,0.0343703,0.480599,-1.45286e-07,0,0.480599,0.00350704,5.40957e-13,0,2.80095e-09,0,0,0.00350704,0.522903,1.79767e-07,0,0.522903,1,0.0348,-3.78913e-08,3.82593e-08,-3.67912e-10,-0.0054996,0,0,0.0054996,0.0657501,0.0294804,0.00137832,0.00118964,-3.59827,-0.18438,348,1,0
0.2,0.0349,0.0005,0.203023,0.0196944,0.0196945,0.0196945,-0.00473688,0,0,0.0344391,0.480974,-1.45865e-07,0,0.480974,0.00351159,5.40785e-13,0,2.80195e-09,0,0,0.00351159,0.523305,1.78356e-07,0,0.523305,1,0.0349,-3.81066e-08,3.8443e-08,-3.36393e-10,-0.00548711,0,0,0.00548711,0.0659227,0.0295417,0.00138015,0.00119147,-3.60808,-0.18438,349,1,0
0.2,0.035,0.0005,0.20304,0.0197353,0.0197354,0.0197354,-0.00472712,0,0,0.0345079,0.481348,-1.46443e-07,0,0.481348,0.00351614,5.40614e-13,0,2.80295e-09,0,0,0.00351614,0.523707,1.76945e-07,0,0.523707,1,0.035,-3.83219e-08,3.86268e-08,-3.04875e-10,-0.00547463,0,0,0.00547463,0.0660953,0.029603,0.00138197,0.00119329,-3.61789,-0.184381,350,1,0
0.2,0.0351,0.0005,0.203057,0.0197776,0.0197777,0.0197777,-0.00471725,0,0,0.0345792,0.481712,-1.46986e-07,0,0.481712,0.00352044,5.4051e-13,0,2.79912e-09,0,0,0.00352044,0.524097,1.75539e-07,0,0.524097,1,0.0351,-3.85472e-08,3.8824e-08,-2.76764e-10,-0.00546214,0,0,0.00546214,0.0662828,0.0296665,0.00138371,0.00119503,-3.6277,-0.18438,351,1,0
0.2,0.0352,0.0005,0.203075,0.0198199,0.01982,0.01982,-0.00470738,0,0,0.0346505,0.482076,-1.47529e-07,0,0.482076,0.00352474,5.40406e-13,0,2.79529e-09,0,0,0.00352474,0.524487,1.74133e-07,0,0.524487,1,0.0352,-3.87725e-08,3.90212e-08,-2.48654e-10,-0.00544965,0,0,0.00544965,0.0664703,0.02973,0.00138545,0.00119677,-3.63751,-0.184379,352,1,0
0.2,0.0353,0.0005,0.203092,0.0198623,0.0198624,0.0198623,-0.00469751,0,0,0.0347218,0.482441,-1.48072e-07,0,0.482441,0.00352905,5.40302e-13,0,2.79147e-09,0,0,0.00352905,0.524878,1.72726e-07,0,0.524878,1,0.0353,-3.89978e-08,3.92184e-08,-2.20543e-10,-0.00543716,0,0,0.00543716,0.0666579,0.0297935,0.00138719,0.00119851,-3.64732,-0.184378,353,1,0
0.2,0.0354,0.0005,0.203109,0.0199046,0.0199047,0.0199047,-0.00468764,0,0,0.0347931,0.482805,-1.48615e-07,0,0.482805,0.00353335,5.40198e-13,0,2.78764e-09,0,0,0.00353335,0.525268,1.7132e-07,0,0.525268,1,0.0354,-3.92231e-08,3.94156e-08,-1.92433e-10,-0.00542468,0,0,0.00542468,0.0668454,0.029857,0.00138892,0.00120025,-3.65713,-0.184377,354,1,0
0.2,0.0355,0.0005,0.203127,0.0199469,0.019947,0.019947,-0.00467777,0,0,0.0348644,0.483169,-1.49158e-07,0,0.483169,0.00353765,5.40094e-13,0,2.78381e-09,0,0,0.00353765,0.525658,1.69913e-07,0,0.525658,1,0.0355,-3.94484e-08,3.96128e-08,-1.64322e-10,-0.00541219,0,0,0.00541219,0.067033,0.0299205,0.00139066,0.00120198,-3.66694,-0.184376,355,1,0
0.2,0.0356,0.0005,0.203144,0.0199893,0.0199893,0.0199893,-0.0046679,0,0,0.0349358,0.483533,-1.49701e-07,0,0.483533,0.00354196,5.3999e-13,0,2.77998e-09,0,0,0.00354196,0.526049,1.68507e-07,0,0.526049,1,0.0356,-3.96737e-08,3.98099e-08,-1.36212e-10,-0.0053997,0,0,0.0053997,0.0672205,0.029984,0.0013924,0.00120372,-3.67675,-0.184375,356,1,0
0.2,0.0357,0.0005,0.203162,0.0200316,0.0200317,0.0200317,-0.00465803,0,0,0.0350071,0.483897,-1.50243e-07,0,0.483897,0.00354626,5.39886e-13,0,2.77615e-09,0,0,0.00354626,0.526439,1.671e-07,0,0.526439,1,0.0357,-3.9899e-08,4.00071e-08,-1.081e-10,-0.00538721,0,0,0.00538721,0.067408,0.0300475,0.00139414,0.00120546,-3.68656,-0.184374,357,1,0
0.2,0.0358,0.0005,0.203179,0.0200739,0.020074,0.020074,-0.00464817,0,0,0.0350785,0.484262,-1.50786e-07,0,0.484262,0.00355056,5.39783e-13,0,2.77233e-09,0,0,0.00355056,0.526829,1.65694e-07,0,0.526829,1,0.0358,-4.01243e-08,4.02043e-08,-7.99904e-11,-0.00537472,0,0,0.00537472,0.0675956,0.030111,0.00139588,0.0012072,-3.69637,-0.184373,358,1,0
0.2,0.0359,0.0005,0.203197,0.0201173,0.0201174,0.0201173,-0.00463823,0,0,0.0351516,0.484619,-1.5133e-07,0,0.484619,0.0035547,5.39729e-13,0,2.7675e-09,0,0,0.0035547,0.527212,1.64237e-07,0,0.527212,1.00001,0.0359,-4.03335e-08,4.03721e-08,-3.85686e-11,-0.00536224,0,0,0.00536224,0.0677935,0.030176,0.00139756,0.00120889,-3.70618,-0.184371,359,1,0
0.2,0.036,0.0005,0.203215,0.0201612,0.0201613,0.0201612,-0.00462827,0,0,0.0352256,0.484974,-1.51873e-07,0,0.484974,0.00355877,5.39701e-13,0,2.76218e-09,0,0,0.00355877,0.527591,1.62755e-07,0,0.527591,1.00001,0.036,-4.05346e-08,4.05251e-08,9.50862e-12,-0.00534975,0,0,0.00534975,0.0679965,0.0302418,0.00139922,0.00121054,-3.71599,-0.184368,360,1,0
0.2,0.0361,0.0005,0.203233,0.0202051,0.0202051,0.0202051,-0.0046183,0,0,0.0352997,0.485328,-1.52417e-07,0,0.485328,0.00356283,5.39674e-13,0,2.75687e-09,0,0,0.00356283,0.52797,1.61273e-07,0,0.52797,1.00001,0.0361,-4.07357e-08,4.06781e-08,5.7584e-11,-0.00533726,0,0,0.00533726,0.0681996,0.0303076,0.00140088,0.0012122,-3.7258,-0.184365,361,1,0
0.2,0.0362,0.0005,0.20325,0.0202489,0.020249,0.020249,-0.00460834,0,0,0.0353737,0.485683,-1.5296e-07,0,0.485683,0.00356689,5.39646e-13,0,2.75155e-09,0,0,0.00356689,0.528349,1.59791e-07,0,0.528349,1.00001,0.0362,-4.09368e-08,4.08311e-08,1.05661e-10,-0.00532477,0,0,0.00532477,0.0684027,0.0303735,0.00140254,0.00121386,-3.73561,-0.184363,362,1,0
0.2,0.0363,0.0005,0.203268,0.0202928,0.0202929,0.0202929,-0.00459838,0,0,0.0354478,0.486037,-1.53504e-07,0,0.486037,0.00357095,5.39618e-13,0,2.74623e-09,0,0,0.00357095,0.528728,1.58309e-07,0,0.528728,1.00001,0.0363,-4.11379e-08,4.09842e-08,1.53737e-10,-0.00531228,0,0,0.00531228,0.0686057,0.0304393,0.0014042,0.00121552,-3.74542,-0.18436,363,1,0
0.2,0.0364,0.0005,0.203286,0.0203367,0.0203368,0.0203367,-0.00458841,0,0,0.0355218,0.486392,-1.54047e-07,0,0.486392,0.00357501,5.3959e-13,0,2.74091e-09,0,0,0.00357501,0.529107,1.56827e-07,0,0.529107,1.00001,0.0364,-4.1339e-08,4.11372e-08,2.01814e-10,-0.00529979,0,0,0.00529979,0.0688088,0.0305051,0.00140585,0.00121717,-3.75523,-0.184357,364,1,0
0.2,0.0365,0.0005,0.203304,0.0203806,0.0203806,0.0203806,-0.00457845,0,0,0.0355959,0.486746,-1.54591e-07,0,0.486746,0.00357907,5.39562e-13,0,2.73559e-09,0,0,0.00357907,0.529485,1.55345e-07,0,0.529485,1.00001,0.0365,-4.15401e-08,4.12902e-08,2.49889e-10,-0.0052873,0,0,0.0052873,0.0690119,0.0305709,0.00140751,0.00121883,-3.76504,-0.184354,365,1,0
0.2,0.0366,0.0005,0.203322,0.0204244,0.0204245,0.0204245,-0.00456848,0,0,0.03567,0.487101,-1.55134e-07,0,0.487101,0.00358313,5.39534e-13,0,2.73027e-09,0,0,0.00358313,0.529864,1.53863e-07,0,0.529864,1.00001,0.0366,-4.17412e-08,4.14432e-08,2.97966e-10,-0.00527482,0,0,0.00527482,0.0692149,0.0306367,0.00140917,0.00122049,-3.77485,-0.184351,366,1,0
0.2,0.0367,0.0005,0.20334,0.0204689,0.0204689,0.0204689,-0.00455849,0,0,0.035745,0.487452,-1.55682e-07,0,0.487452,0.00358711,5.39556e-13,0,2.72508e-09,0,0,0.00358711,0.53024,1.52395e-07,0,0.53024,1.00002,0.0367,-4.19389e-08,4.15908e-08,3.48071e-10,-0.00526233,0,0,0.00526233,0.0694234,0.0307033,0.0014108,0.00122212,-3.78465,-0.184334,367,1,0
0.2,0.0368,0.0005,0.203358,0.0205144,0.0205144,0.0205144,-0.00454845,0,0,0.0358219,0.487797,-1.56239e-07,0,0.487797,0.00359093,5.39679e-13,0,2.72015e-09,0,0,0.00359093,0.530608,1.50954e-07,0,0.530608,1.00002,0.0368,-4.21297e-08,4.17274e-08,4.02236e-10,-0.00524984,0,0,0.00524984,0.0696427,0.0307716,0.00141239,0.00122371,-3.79442,-0.184289,368,1,0
0.2,0.0369,0.0005,0.203376,0.0205599,0.0205599,0.0205599,-0.0045384,0,0,0.0358988,0.488142,-1.56795e-07,0,0.488142,0.00359475,5.39802e-13,0,2.71522e-09,0,0,0.00359475,0.530976,1.49513e-07,0,0.530976,1.00002,0.0369,-4.23205e-08,4.18641e-08,4.56398e-10,-0.00523736,0,0,0.00523736,0.0698619,0.0308398,0.00141397,0.00122529,-3.80418,-0.184244,369,1,0
0.2,0.037,0.0005,0.203394,0.0206054,0.0206054,0.0206054,-0.00452835,0,0,0.0359758,0.488487,-1.57352e-07,0,0.488487,0.00359857,5.39925e-13,0,2.71028e-09,0,0,0.00359857,0.531344,1.48073e-07,0,0.531344,1.00002,0.037,-4.25113e-08,4.20007e-08,5.10563e-10,-0.00522487,0,0,0.00522487,0.0700811,0.0309081,0.00141555,0.00122687,-3.81395,-0.184199,370,1,0
0.2,0.0371,0.0005,0.203413,0.0206509,0.0206509,0.0206509,-0.0045183,0,0,0.0360527,0.488832,-1.57908e-07,0,0.488832,0.00360239,5.40047e-13,0,2.70535e-09,0,0,0.00360239,0.531712,1.46632e-07,0,0.531712,1.00002,0.0371,-4.27021e-08,4.21374e-08,5.64728e-10,-0.00521238,0,0,0.00521238,0.0703004,0.0309764,0.00141713,0.00122846,-3.82372,-0.184154,371,1,0
0.2,0.0372,0.0005,0.203431,0.0206964,0.0206965,0.0206964,-0.00450826,0,0,0.0361296,0.489177,-1.58465e-07,0,0.489177,0.0036062,5.4017e-13,0,2.70042e-09,0,0,0.0036062,0.53208,1.45191e-07,0,0.53208,1.00002,0.0372,-4.28929e-08,4.2274e-08,6.1889e-10,-0.0051999,0,0,0.0051999,0.0705196,0.0310446,0.00141872,0.00123004,-3.83349,-0.184109,372,1,0
0.2,0.0373,0.0005,0.203449,0.0207419,0.020742,0.0207419,-0.00449821,0,0,0.0362066,0.489522,-1.59021e-07,0,0.489522,0.00361002,5.40293e-13,0,2.69549e-09,0,0,0.00361002,0.532448,1.4375e-07,0,0.532448,1.00002,0.0373,-4.30837e-08,4.24107e-08,6.73055e-10,-0.00518741,0,0,0.00518741,0.0707389,0.0311129,0.0014203,0.00123162,-3.84326,-0.184064,373,1,0
0.2,0.0374,0.0005,0.203467,0.0207874,0.0207875,0.0207874,-0.00448816,0,0,0.0362836,0.489867,-1.59578e-07,0,0.489867,0.00361384,5.40416e-13,0,2.69056e-09,0,0,0.00361384,0.532816,1.4231e-07,0,0.532816,1.00002,0.0374,-4.32746e-08,4.25473e-08,7.27218e-10,-0.00517492,0,0,0.00517492,0.0709581,0.0311811,0.00142188,0.0012332,-3.85303,-0.184019,374,1,0
0.2,0.0375,0.0005,0.203486,0.020833,0.020833,0.020833,-0.00447812,0,0,0.0363606,0.490213,-1.60134e-07,0,0.490213,0.00361766,5.40538e-13,0,2.68562e-09,0,0,0.00361766,0.533184,1.40869e-07,0,0.533184,1.00003,0.0375,-4.34654e-08,4.2684e-08,7.81382e-10,-0.00516244,0,0,0.00516244,0.0711773,0.0312494,0.00142346,0.00123479,-3.8628,-0.183974,375,1,0
0.2,0.0376,0.0005,0.203504,0.0208802,0.0208802,0.0208802,-0.004468,0,0,0.0364405,0.490548,-1.60611e-07,0,0.490548,0.00362124,5.40679e-13,0,2.67326e-09,0,0,0.00362124,0.533541,1.39366e-07,0,0.533541,1.00002,0.0376,-4.3745e-08,4.30132e-08,7.31808e-10,-0.00514996,0,0,0.00514996,0.0714135,0.0313202,0.00142498,0.0012363,-3.87265,-0.184023,376,1,0
0.2,0.0377,0.0005,0.203523,0.0209274,0.0209274,0.0209274,-0.00445788,0,0,0.0365205,0.490884,-1.61087e-07,0,0.490884,0.00362482,5.4082e-13,0,2.6609e-09,0,0,0.00362482,0.533898,1.37863e-07,0,0.533898,1.00002,0.0377,-4.40245e-08,4.33423e-08,6.82232e-10,-0.00513748,0,0,0.00513748,0.0716496,0.0313911,0.00142649,0.00123782,-3.88251,-0.184073,377,1,0
0.2,0.0378,0.0005,0.203541,0.0209746,0.0209747,0.0209746,-0.00444776,0,0,0.0366004,0.49122,-1.61563e-07,0,0.49122,0.0036284,5.40961e-13,0,2.64854e-09,0,0,0.0036284,0.534256,1.36361e-07,0,0.534256,1.00002,0.0378,-4.43041e-08,4.36715e-08,6.32657e-10,-0.005125,0,0,0.005125,0.0718857,0.0314619,0.00142801,0.00123933,-3.89237,-0.184122,378,1,0
0.2,0.0379,0.0005,0.20356,0.0210219,0.0210219,0.0210219,-0.00443764,0,0,0.0366804,0.491556,-1.6204e-07,0,0.491556,0.00363198,5.41102e-13,0,2.63617e-09,0,0,0.00363198,0.534613,1.34858e-07,0,0.534613,1.00002,0.0379,-4.45837e-08,4.40007e-08,5.83081e-10,-0.00511251,0,0,0.00511251,0.0721218,0.0315328,0.00142952,0.00124084,-3.90223,-0.184172,379,1,0
0.2,0.038,0.0005,0.203579,0.0210691,0.0210691,0.0210691,-0.00442752,0,0,0.0367604,0.491892,-1.62516e-07,0,0.491892,0.00363556,5.41242e-13,0,2.62381e-09,0,0,0.00363556,0.534971,1.33355e-07,0,0.534971,1.00002,0.038,-4.48633e-08,4.43298e-08,5.33506e-10,-0.00510003,0,0,0.00510003,0.0723579,0.0316036,0.00143104,0.00124236,-3.91209,-0.184221,380,1,0
0.2,0.0381,0.0005,0.203597,0.0211163,0.0211164,0.0211163,-0.0044174,0,0,0.0368404,0.492228,-1.62992e-07,0,0.492228,0.00363914,5.41383e-13,0,2.61145e-09,0,0,0.00363914,0.535328,1.31853e-07,0,0.535328,1.00002,0.0381,-4.51429e-08,4.4659e-08,4.8393e-10,-0.00508755,0,0,0.00508755,0.0725941,0.0316745,0.00143255,0.00124387,-3.92194,-0.18427,381,1,0
0.2,0.0382,0.0005,0.203616,0.0211636,0.0211636,0.0211636,-0.00440728,0,0,0.0369204,0.492564,-1.63469e-07,0,0.492564,0.00364272,5.41524e-13,0,2.59908e-09,0,0,0.00364272,0.535685,1.3035e-07,0,0.535685,1.00002,0.0382,-4.54225e-08,4.49882e-08,4.34354e-10,-0.00507507,0,0,0.00507507,0.0728302,0.0317453,0.00143406,0.00124539,-3.9318,-0.18432,382,1,0
0.2,0.0383,0.0005,0.203635,0.0212108,0.0212108,0.0212108,-0.00439716,0,0,0.0370004,0.4929,-1.63945e-07,0,0.4929,0.0036463,5.41665e-13,0,2.58672e-09,0,0,0.0036463,0.536043,1.28847e-07,0,0.536043,1.00002,0.0383,-4.57021e-08,4.53173e-08,3.8478e-10,-0.00506259,0,0,0.00506259,0.0730663,0.0318162,0.00143558,0.0012469,-3.94166,-0.184369,383,1,0
0.2,0.0384,0.0005,0.203654,0.0212592,0.0212593,0.0212592,-0.004387,0,0,0.0370825,0.493231,-1.64436e-07,0,0.493231,0.00364972,5.41765e-13,0,2.57635e-09,0,0,0.00364972,0.536393,1.27257e-07,0,0.536393,1.00002,0.0384,-4.59776e-08,4.56464e-08,3.31248e-10,-0.00505011,0,0,0.00505011,0.0733142,0.0318888,0.00143705,0.00124837,-3.95154,-0.184448,384,1,0
0.2,0.0385,0.0005,0.203673,0.0213083,0.0213083,0.0213083,-0.00437681,0,0,0.0371656,0.493558,-1.64935e-07,0,0.493558,0.00365306,5.41845e-13,0,2.56698e-09,0,0,0.00365306,0.536741,1.25622e-07,0,0.536741,1.00002,0.0385,-4.6251e-08,4.59753e-08,2.7574e-10,-0.00503764,0,0,0.00503764,0.073568,0.0319624,0.0014385,0.00124982,-3.96144,-0.184543,385,1,0
